"time_min","sample","absorbance","treatment"
10.5,"turrax_3",0.99,"A_H2O2"
10.5,"turrax_3",0.7526,"B_H2O2"
10.5,"turrax_3",0.5677,"A"
10.5,"turrax_3",0.5841,"B"
10.5,"turrax_1",0.7081,"A_H2O2"
10.5,"turrax_1",0.575,"B_H2O2"
10.5,"turrax_1",0.348,"A"
10.5,"turrax_1",0.3633,"B"
10.5,"turrax_2",0.8501,"A_H2O2"
10.5,"turrax_2",0.7157,"B_H2O2"
10.5,"turrax_2",0.4933,"A"
10.5,"turrax_2",0.5227,"B"
10.5,"turrax_3",1.047,"A_H2O2"
10.5,"turrax_3",0.7763,"B_H2O2"
10.5,"turrax_3",0.5657,"A"
10.5,"turrax_3",0.5856,"B"
10.5,"turrax_1",0.7112,"A_H2O2"
10.5,"turrax_1",0.5758,"B_H2O2"
10.5,"turrax_1",0.3485,"A"
10.5,"turrax_1",0.3687,"B"
10.5,"turrax_2",0.8663,"A_H2O2"
10.5,"turrax_2",0.7367,"B_H2O2"
10.5,"turrax_2",0.5195,"A"
10.5,"turrax_2",0.5427,"B"
10.5,"turrax_3",1.0797,"A_H2O2"
10.5,"turrax_3",0.7793,"B_H2O2"
10.5,"turrax_3",0.5694,"A"
10.5,"turrax_3",0.5912,"B"
11,"turrax_1",0.6913,"A_H2O2"
11,"turrax_1",0.5855,"B_H2O2"
11,"turrax_1",0.3494,"A"
11,"turrax_1",0.3665,"B"
11,"turrax_2",0.8438,"A_H2O2"
11,"turrax_2",0.7191,"B_H2O2"
11,"turrax_2",0.5108,"A"
11,"turrax_2",0.5331,"B"
11,"turrax_3",0.9859,"A_H2O2"
11,"turrax_3",0.8055,"B_H2O2"
11,"turrax_3",0.5799,"A"
11,"turrax_3",0.6004,"B"
11,"turrax_1",0.6988,"A_H2O2"
11,"turrax_1",0.567,"B_H2O2"
11,"turrax_1",0.3531,"A"
11,"turrax_1",0.3658,"B"
11,"turrax_2",0.8342,"A_H2O2"
11,"turrax_2",0.7134,"B_H2O2"
11,"turrax_2",0.5175,"A"
11,"turrax_2",0.5356,"B"
11,"turrax_3",1.0209,"A_H2O2"
11,"turrax_3",0.774,"B_H2O2"
11,"turrax_3",0.5804,"A"
11,"turrax_3",0.5975,"B"
11,"turrax_1",0.7232,"A_H2O2"
11,"turrax_1",0.5915,"B_H2O2"
11,"turrax_1",0.354,"A"
11,"turrax_1",0.3697,"B"
11,"turrax_2",0.8759,"A_H2O2"
11,"turrax_2",0.738,"B_H2O2"
11,"turrax_2",0.5057,"A"
11,"turrax_2",0.5351,"B"
11,"turrax_3",1.0732,"A_H2O2"
11,"turrax_3",0.7973,"B_H2O2"
11,"turrax_3",0.5783,"A"
11,"turrax_3",0.5987,"B"
11,"turrax_1",0.7304,"A_H2O2"
11,"turrax_1",0.592,"B_H2O2"
11,"turrax_1",0.3549,"A"
11,"turrax_1",0.3754,"B"
11,"turrax_2",0.8896,"A_H2O2"
11,"turrax_2",0.7591,"B_H2O2"
11,"turrax_2",0.5329,"A"
11,"turrax_2",0.5575,"B"
11,"turrax_3",1.1121,"A_H2O2"
11,"turrax_3",0.8017,"B_H2O2"
11,"turrax_3",0.5828,"A"
11,"turrax_3",0.6053,"B"
11.5,"turrax_1",0.7133,"A_H2O2"
11.5,"turrax_1",0.6013,"B_H2O2"
11.5,"turrax_1",0.355,"A"
11.5,"turrax_1",0.3729,"B"
11.5,"turrax_2",0.8725,"A_H2O2"
11.5,"turrax_2",0.7427,"B_H2O2"
11.5,"turrax_2",0.5226,"A"
11.5,"turrax_2",0.5469,"B"
11.5,"turrax_3",1.0186,"A_H2O2"
11.5,"turrax_3",0.8293,"B_H2O2"
11.5,"turrax_3",0.5931,"A"
11.5,"turrax_3",0.6142,"B"
11.5,"turrax_1",0.7198,"A_H2O2"
11.5,"turrax_1",0.5796,"B_H2O2"
11.5,"turrax_1",0.3586,"A"
11.5,"turrax_1",0.3721,"B"
11.5,"turrax_2",0.8573,"A_H2O2"
11.5,"turrax_2",0.7343,"B_H2O2"
11.5,"turrax_2",0.53,"A"
11.5,"turrax_2",0.5492,"B"
11.5,"turrax_3",1.0555,"A_H2O2"
11.5,"turrax_3",0.7965,"B_H2O2"
11.5,"turrax_3",0.5941,"A"
11.5,"turrax_3",0.6112,"B"
11.5,"turrax_1",0.7383,"A_H2O2"
11.5,"turrax_1",0.6064,"B_H2O2"
11.5,"turrax_1",0.3605,"A"
11.5,"turrax_1",0.376,"B"
11.5,"turrax_2",0.9001,"A_H2O2"
11.5,"turrax_2",0.7597,"B_H2O2"
11.5,"turrax_2",0.5177,"A"
11.5,"turrax_2",0.5483,"B"
11.5,"turrax_3",1.0986,"A_H2O2"
11.5,"turrax_3",0.8186,"B_H2O2"
11.5,"turrax_3",0.5913,"A"
11.5,"turrax_3",0.6122,"B"
11.5,"turrax_1",0.7506,"A_H2O2"
11.5,"turrax_1",0.608,"B_H2O2"
11.5,"turrax_1",0.3608,"A"
11.5,"turrax_1",0.3821,"B"
11.5,"turrax_2",0.9148,"A_H2O2"
11.5,"turrax_2",0.7805,"B_H2O2"
11.5,"turrax_2",0.5458,"A"
11.5,"turrax_2",0.5714,"B"
11.5,"turrax_3",1.1451,"A_H2O2"
11.5,"turrax_3",0.8253,"B_H2O2"
11.5,"turrax_3",0.5964,"A"
11.5,"turrax_3",0.6185,"B"
12,"turrax_1",0.7343,"A_H2O2"
12,"turrax_1",0.6185,"B_H2O2"
12,"turrax_1",0.3615,"A"
12,"turrax_1",0.3795,"B"
12,"turrax_2",0.8994,"A_H2O2"
12,"turrax_2",0.7644,"B_H2O2"
12,"turrax_2",0.5358,"A"
12,"turrax_2",0.5596,"B"
12,"turrax_3",1.052,"A_H2O2"
12,"turrax_3",0.8523,"B_H2O2"
12,"turrax_3",0.6059,"A"
12,"turrax_3",0.6271,"B"
12,"turrax_1",0.7415,"A_H2O2"
12,"turrax_1",0.5927,"B_H2O2"
12,"turrax_1",0.3652,"A"
12,"turrax_1",0.3792,"B"
12,"turrax_2",0.8834,"A_H2O2"
12,"turrax_2",0.7549,"B_H2O2"
12,"turrax_2",0.5426,"A"
12,"turrax_2",0.5625,"B"
12,"turrax_3",1.086,"A_H2O2"
12,"turrax_3",0.818,"B_H2O2"
12,"turrax_3",0.6066,"A"
12,"turrax_3",0.6254,"B"
12,"turrax_1",0.7538,"A_H2O2"
12,"turrax_1",0.6212,"B_H2O2"
12,"turrax_1",0.3668,"A"
12,"turrax_1",0.3829,"B"
12,"turrax_2",0.9257,"A_H2O2"
12,"turrax_2",0.7824,"B_H2O2"
12,"turrax_2",0.5305,"A"
12,"turrax_2",0.5623,"B"
12,"turrax_3",1.1288,"A_H2O2"
12,"turrax_3",0.8411,"B_H2O2"
12,"turrax_3",0.6042,"A"
12,"turrax_3",0.6261,"B"
12,"turrax_1",0.7719,"A_H2O2"
12,"turrax_1",0.6243,"B_H2O2"
12,"turrax_1",0.3677,"A"
12,"turrax_1",0.389,"B"
12,"turrax_2",0.9428,"A_H2O2"
12,"turrax_2",0.8028,"B_H2O2"
12,"turrax_2",0.5597,"A"
12,"turrax_2",0.586,"B"
12,"turrax_3",1.1794,"A_H2O2"
12,"turrax_3",0.8483,"B_H2O2"
12,"turrax_3",0.6105,"A"
12,"turrax_3",0.6326,"B"
12.5,"turrax_1",0.7568,"A_H2O2"
12.5,"turrax_1",0.6352,"B_H2O2"
12.5,"turrax_1",0.3674,"A"
12.5,"turrax_1",0.3861,"B"
12.5,"turrax_2",0.928,"A_H2O2"
12.5,"turrax_2",0.7872,"B_H2O2"
12.5,"turrax_2",0.5488,"A"
12.5,"turrax_2",0.5731,"B"
12.5,"turrax_3",1.0862,"A_H2O2"
12.5,"turrax_3",0.8764,"B_H2O2"
12.5,"turrax_3",0.6199,"A"
12.5,"turrax_3",0.6412,"B"
12.5,"turrax_1",0.7632,"A_H2O2"
12.5,"turrax_1",0.6074,"B_H2O2"
12.5,"turrax_1",0.3712,"A"
12.5,"turrax_1",0.385,"B"
12.5,"turrax_2",0.9075,"A_H2O2"
12.5,"turrax_2",0.7756,"B_H2O2"
12.5,"turrax_2",0.5553,"A"
12.5,"turrax_2",0.5751,"B"
12.5,"turrax_3",1.1184,"A_H2O2"
12.5,"turrax_3",0.8396,"B_H2O2"
12.5,"turrax_3",0.6191,"A"
12.5,"turrax_3",0.6388,"B"
12.5,"turrax_1",0.774,"A_H2O2"
12.5,"turrax_1",0.6363,"B_H2O2"
12.5,"turrax_1",0.373,"A"
12.5,"turrax_1",0.3893,"B"
12.5,"turrax_2",0.9436,"A_H2O2"
12.5,"turrax_2",0.8014,"B_H2O2"
12.5,"turrax_2",0.5426,"A"
12.5,"turrax_2",0.575,"B"
12.5,"turrax_3",1.1557,"A_H2O2"
12.5,"turrax_3",0.8634,"B_H2O2"
12.5,"turrax_3",0.6172,"A"
12.5,"turrax_3",0.6397,"B"
12.5,"turrax_1",0.795,"A_H2O2"
12.5,"turrax_1",0.6411,"B_H2O2"
12.5,"turrax_1",0.3741,"A"
12.5,"turrax_1",0.3958,"B"
12.5,"turrax_2",0.9687,"A_H2O2"
12.5,"turrax_2",0.8242,"B_H2O2"
12.5,"turrax_2",0.5725,"A"
12.5,"turrax_2",0.5999,"B"
12.5,"turrax_3",1.2156,"A_H2O2"
12.5,"turrax_3",0.8712,"B_H2O2"
12.5,"turrax_3",0.6227,"A"
12.5,"turrax_3",0.6468,"B"
13,"turrax_1",0.7788,"A_H2O2"
13,"turrax_1",0.6517,"B_H2O2"
13,"turrax_1",0.3739,"A"
13,"turrax_1",0.3926,"B"
13,"turrax_2",0.9577,"A_H2O2"
13,"turrax_2",0.8095,"B_H2O2"
13,"turrax_2",0.5614,"A"
13,"turrax_2",0.5866,"B"
13,"turrax_3",1.1197,"A_H2O2"
13,"turrax_3",0.9005,"B_H2O2"
13,"turrax_3",0.633,"A"
13,"turrax_3",0.6546,"B"
13,"turrax_1",0.7851,"A_H2O2"
13,"turrax_1",0.6241,"B_H2O2"
13,"turrax_1",0.3779,"A"
13,"turrax_1",0.3915,"B"
13,"turrax_2",0.9333,"A_H2O2"
13,"turrax_2",0.7976,"B_H2O2"
13,"turrax_2",0.5684,"A"
13,"turrax_2",0.5895,"B"
13,"turrax_3",1.1558,"A_H2O2"
13,"turrax_3",0.8618,"B_H2O2"
13,"turrax_3",0.6326,"A"
13,"turrax_3",0.6518,"B"
13,"turrax_1",0.7955,"A_H2O2"
13,"turrax_1",0.65,"B_H2O2"
13,"turrax_1",0.3794,"A"
13,"turrax_1",0.3955,"B"
13,"turrax_2",0.9612,"A_H2O2"
13,"turrax_2",0.8203,"B_H2O2"
13,"turrax_2",0.5553,"A"
13,"turrax_2",0.5887,"B"
13,"turrax_3",1.1847,"A_H2O2"
13,"turrax_3",0.8853,"B_H2O2"
13,"turrax_3",0.6303,"A"
13,"turrax_3",0.6527,"B"
13,"turrax_1",0.8196,"A_H2O2"
13,"turrax_1",0.6582,"B_H2O2"
13,"turrax_1",0.3808,"A"
13,"turrax_1",0.4023,"B"
13,"turrax_2",0.9965,"A_H2O2"
13,"turrax_2",0.8466,"B_H2O2"
13,"turrax_2",0.5857,"A"
13,"turrax_2",0.614,"B"
13,"turrax_3",1.2526,"A_H2O2"
13,"turrax_3",0.8938,"B_H2O2"
13,"turrax_3",0.636,"A"
13,"turrax_3",0.6606,"B"
13.5,"turrax_1",0.8023,"A_H2O2"
13.5,"turrax_1",0.6685,"B_H2O2"
13.5,"turrax_1",0.3802,"A"
13.5,"turrax_1",0.3993,"B"
13.5,"turrax_2",0.986,"A_H2O2"
13.5,"turrax_2",0.8313,"B_H2O2"
13.5,"turrax_2",0.5742,"A"
13.5,"turrax_2",0.5999,"B"
13.5,"turrax_3",1.1541,"A_H2O2"
13.5,"turrax_3",0.924,"B_H2O2"
13.5,"turrax_3",0.6456,"A"
13.5,"turrax_3",0.6688,"B"
13.5,"turrax_1",0.8073,"A_H2O2"
13.5,"turrax_1",0.6406,"B_H2O2"
13.5,"turrax_1",0.3839,"A"
13.5,"turrax_1",0.3982,"B"
13.5,"turrax_2",0.9593,"A_H2O2"
13.5,"turrax_2",0.8188,"B_H2O2"
13.5,"turrax_2",0.5809,"A"
13.5,"turrax_2",0.6027,"B"
13.5,"turrax_3",1.1907,"A_H2O2"
13.5,"turrax_3",0.8851,"B_H2O2"
13.5,"turrax_3",0.6459,"A"
13.5,"turrax_3",0.6659,"B"
13.5,"turrax_1",0.8181,"A_H2O2"
13.5,"turrax_1",0.6628,"B_H2O2"
13.5,"turrax_1",0.3857,"A"
13.5,"turrax_1",0.4025,"B"
13.5,"turrax_2",0.9842,"A_H2O2"
13.5,"turrax_2",0.8413,"B_H2O2"
13.5,"turrax_2",0.5679,"A"
13.5,"turrax_2",0.6019,"B"
13.5,"turrax_3",1.2176,"A_H2O2"
13.5,"turrax_3",0.9069,"B_H2O2"
13.5,"turrax_3",0.6429,"A"
13.5,"turrax_3",0.6664,"B"
13.5,"turrax_1",0.8425,"A_H2O2"
13.5,"turrax_1",0.6742,"B_H2O2"
13.5,"turrax_1",0.3868,"A"
13.5,"turrax_1",0.4092,"B"
13.5,"turrax_2",1.0249,"A_H2O2"
13.5,"turrax_2",0.8697,"B_H2O2"
13.5,"turrax_2",0.5989,"A"
13.5,"turrax_2",0.6276,"B"
13.5,"turrax_3",1.2915,"A_H2O2"
13.5,"turrax_3",0.9173,"B_H2O2"
13.5,"turrax_3",0.6498,"A"
13.5,"turrax_3",0.6751,"B"
14,"turrax_1",0.8248,"A_H2O2"
14,"turrax_1",0.6845,"B_H2O2"
14,"turrax_1",0.3865,"A"
14,"turrax_1",0.4053,"B"
14,"turrax_2",1.0156,"A_H2O2"
14,"turrax_2",0.8542,"B_H2O2"
14,"turrax_2",0.5866,"A"
14,"turrax_2",0.6133,"B"
14,"turrax_3",1.1895,"A_H2O2"
14,"turrax_3",0.9479,"B_H2O2"
14,"turrax_3",0.6597,"A"
14,"turrax_3",0.6825,"B"
14,"turrax_1",0.8293,"A_H2O2"
14,"turrax_1",0.6555,"B_H2O2"
14,"turrax_1",0.3904,"A"
14,"turrax_1",0.4045,"B"
14,"turrax_2",0.9855,"A_H2O2"
14,"turrax_2",0.84,"B_H2O2"
14,"turrax_2",0.5931,"A"
14,"turrax_2",0.6154,"B"
14,"turrax_3",1.2262,"A_H2O2"
14,"turrax_3",0.907,"B_H2O2"
14,"turrax_3",0.659,"A"
14,"turrax_3",0.6799,"B"
14,"turrax_1",0.8434,"A_H2O2"
14,"turrax_1",0.6791,"B_H2O2"
14,"turrax_1",0.3925,"A"
14,"turrax_1",0.4088,"B"
14,"turrax_2",1.0068,"A_H2O2"
14,"turrax_2",0.8614,"B_H2O2"
14,"turrax_2",0.5799,"A"
14,"turrax_2",0.6154,"B"
14,"turrax_3",1.2547,"A_H2O2"
14,"turrax_3",0.9285,"B_H2O2"
14,"turrax_3",0.6561,"A"
14,"turrax_3",0.6809,"B"
14,"turrax_1",0.8659,"A_H2O2"
14,"turrax_1",0.6911,"B_H2O2"
14,"turrax_1",0.3934,"A"
14,"turrax_1",0.4161,"B"
14,"turrax_2",1.0536,"A_H2O2"
14,"turrax_2",0.8917,"B_H2O2"
14,"turrax_2",0.612,"A"
14,"turrax_2",0.6419,"B"
14,"turrax_3",1.3323,"A_H2O2"
14,"turrax_3",0.9401,"B_H2O2"
14,"turrax_3",0.6623,"A"
14,"turrax_3",0.6883,"B"
14.5,"turrax_1",0.8464,"A_H2O2"
14.5,"turrax_1",0.7016,"B_H2O2"
14.5,"turrax_1",0.3929,"A"
14.5,"turrax_1",0.4125,"B"
14.5,"turrax_2",1.0463,"A_H2O2"
14.5,"turrax_2",0.8764,"B_H2O2"
14.5,"turrax_2",0.5997,"A"
14.5,"turrax_2",0.627,"B"
14.5,"turrax_3",1.2251,"A_H2O2"
14.5,"turrax_3",0.9712,"B_H2O2"
14.5,"turrax_3",0.6723,"A"
14.5,"turrax_3",0.6951,"B"
14.5,"turrax_1",0.8522,"A_H2O2"
14.5,"turrax_1",0.6703,"B_H2O2"
14.5,"turrax_1",0.3967,"A"
14.5,"turrax_1",0.4113,"B"
14.5,"turrax_2",1.0135,"A_H2O2"
14.5,"turrax_2",0.862,"B_H2O2"
14.5,"turrax_2",0.6069,"A"
14.5,"turrax_2",0.6291,"B"
14.5,"turrax_3",1.264,"A_H2O2"
14.5,"turrax_3",0.9298,"B_H2O2"
14.5,"turrax_3",0.6722,"A"
14.5,"turrax_3",0.6938,"B"
14.5,"turrax_1",0.8651,"A_H2O2"
14.5,"turrax_1",0.6963,"B_H2O2"
14.5,"turrax_1",0.3983,"A"
14.5,"turrax_1",0.4153,"B"
14.5,"turrax_2",1.0314,"A_H2O2"
14.5,"turrax_2",0.882,"B_H2O2"
14.5,"turrax_2",0.5928,"A"
14.5,"turrax_2",0.6286,"B"
14.5,"turrax_3",1.2908,"A_H2O2"
14.5,"turrax_3",0.9509,"B_H2O2"
14.5,"turrax_3",0.6687,"A"
14.5,"turrax_3",0.6932,"B"
14.5,"turrax_1",0.8906,"A_H2O2"
14.5,"turrax_1",0.7079,"B_H2O2"
14.5,"turrax_1",0.3999,"A"
14.5,"turrax_1",0.4226,"B"
14.5,"turrax_2",1.0838,"A_H2O2"
14.5,"turrax_2",0.9157,"B_H2O2"
14.5,"turrax_2",0.6257,"A"
14.5,"turrax_2",0.6566,"B"
14.5,"turrax_3",1.3757,"A_H2O2"
14.5,"turrax_3",0.9643,"B_H2O2"
14.5,"turrax_3",0.6764,"A"
14.5,"turrax_3",0.7023,"B"
15,"turrax_1",0.8696,"A_H2O2"
15,"turrax_1",0.7178,"B_H2O2"
15,"turrax_1",0.3994,"A"
15,"turrax_1",0.419,"B"
15,"turrax_2",1.0759,"A_H2O2"
15,"turrax_2",0.8983,"B_H2O2"
15,"turrax_2",0.6125,"A"
15,"turrax_2",0.6409,"B"
15,"turrax_3",1.2631,"A_H2O2"
15,"turrax_3",0.9942,"B_H2O2"
15,"turrax_3",0.6864,"A"
15,"turrax_3",0.7092,"B"
15,"turrax_1",0.8753,"A_H2O2"
15,"turrax_1",0.6848,"B_H2O2"
15,"turrax_1",0.4031,"A"
15,"turrax_1",0.4173,"B"
15,"turrax_2",1.0411,"A_H2O2"
15,"turrax_2",0.884,"B_H2O2"
15,"turrax_2",0.6197,"A"
15,"turrax_2",0.6424,"B"
15,"turrax_3",1.3012,"A_H2O2"
15,"turrax_3",0.9523,"B_H2O2"
15,"turrax_3",0.6856,"A"
15,"turrax_3",0.7077,"B"
15,"turrax_1",0.8885,"A_H2O2"
15,"turrax_1",0.7127,"B_H2O2"
15,"turrax_1",0.4049,"A"
15,"turrax_1",0.422,"B"
15,"turrax_2",1.0576,"A_H2O2"
15,"turrax_2",0.9041,"B_H2O2"
15,"turrax_2",0.6052,"A"
15,"turrax_2",0.642,"B"
15,"turrax_3",1.3311,"A_H2O2"
15,"turrax_3",0.9741,"B_H2O2"
15,"turrax_3",0.6824,"A"
15,"turrax_3",0.7074,"B"
15,"turrax_1",0.9147,"A_H2O2"
15,"turrax_1",0.7241,"B_H2O2"
15,"turrax_1",0.4062,"A"
15,"turrax_1",0.4296,"B"
15,"turrax_2",1.1128,"A_H2O2"
15,"turrax_2",0.9389,"B_H2O2"
15,"turrax_2",0.6389,"A"
15,"turrax_2",0.6703,"B"
15,"turrax_3",1.4205,"A_H2O2"
15,"turrax_3",0.9867,"B_H2O2"
15,"turrax_3",0.6893,"A"
15,"turrax_3",0.7167,"B"
15.5,"turrax_1",0.8927,"A_H2O2"
15.5,"turrax_1",0.7345,"B_H2O2"
15.5,"turrax_1",0.4056,"A"
15.5,"turrax_1",0.4255,"B"
15.5,"turrax_2",1.1068,"A_H2O2"
15.5,"turrax_2",0.9211,"B_H2O2"
15.5,"turrax_2",0.6254,"A"
15.5,"turrax_2",0.6544,"B"
15.5,"turrax_3",1.3007,"A_H2O2"
15.5,"turrax_3",1.017,"B_H2O2"
15.5,"turrax_3",0.6984,"A"
15.5,"turrax_3",0.7247,"B"
15.5,"turrax_1",0.8981,"A_H2O2"
15.5,"turrax_1",0.7001,"B_H2O2"
15.5,"turrax_1",0.4095,"A"
15.5,"turrax_1",0.424,"B"
15.5,"turrax_2",1.069,"A_H2O2"
15.5,"turrax_2",0.9062,"B_H2O2"
15.5,"turrax_2",0.6329,"A"
15.5,"turrax_2",0.6567,"B"
15.5,"turrax_3",1.3416,"A_H2O2"
15.5,"turrax_3",0.9743,"B_H2O2"
15.5,"turrax_3",0.6989,"A"
15.5,"turrax_3",0.7218,"B"
15.5,"turrax_1",0.9119,"A_H2O2"
15.5,"turrax_1",0.7285,"B_H2O2"
15.5,"turrax_1",0.4109,"A"
15.5,"turrax_1",0.4284,"B"
15.5,"turrax_2",1.0843,"A_H2O2"
15.5,"turrax_2",0.9259,"B_H2O2"
15.5,"turrax_2",0.618,"A"
15.5,"turrax_2",0.6555,"B"
15.5,"turrax_3",1.372,"A_H2O2"
15.5,"turrax_3",0.9967,"B_H2O2"
15.5,"turrax_3",0.6954,"A"
15.5,"turrax_3",0.7208,"B"
15.5,"turrax_1",0.9398,"A_H2O2"
15.5,"turrax_1",0.7405,"B_H2O2"
15.5,"turrax_1",0.4126,"A"
15.5,"turrax_1",0.4359,"B"
15.5,"turrax_2",1.1431,"A_H2O2"
15.5,"turrax_2",0.9622,"B_H2O2"
15.5,"turrax_2",0.6521,"A"
15.5,"turrax_2",0.6846,"B"
15.5,"turrax_3",1.4679,"A_H2O2"
15.5,"turrax_3",1.0108,"B_H2O2"
15.5,"turrax_3",0.7034,"A"
15.5,"turrax_3",0.7311,"B"
16,"turrax_1",0.9161,"A_H2O2"
16,"turrax_1",0.7508,"B_H2O2"
16,"turrax_1",0.4112,"A"
16,"turrax_1",0.4321,"B"
16,"turrax_2",1.1402,"A_H2O2"
16,"turrax_2",0.9426,"B_H2O2"
16,"turrax_2",0.6378,"A"
16,"turrax_2",0.6684,"B"
16,"turrax_3",1.3401,"A_H2O2"
16,"turrax_3",1.042,"B_H2O2"
16,"turrax_3",0.7135,"A"
16,"turrax_3",0.7367,"B"
16,"turrax_1",0.9214,"A_H2O2"
16,"turrax_1",0.7155,"B_H2O2"
16,"turrax_1",0.4155,"A"
16,"turrax_1",0.4303,"B"
16,"turrax_2",1.0975,"A_H2O2"
16,"turrax_2",0.9284,"B_H2O2"
16,"turrax_2",0.6455,"A"
16,"turrax_2",0.6698,"B"
16,"turrax_3",1.3811,"A_H2O2"
16,"turrax_3",0.9982,"B_H2O2"
16,"turrax_3",0.7127,"A"
16,"turrax_3",0.7351,"B"
16,"turrax_1",0.9364,"A_H2O2"
16,"turrax_1",0.7445,"B_H2O2"
16,"turrax_1",0.417,"A"
16,"turrax_1",0.4347,"B"
16,"turrax_2",1.112,"A_H2O2"
16,"turrax_2",0.9472,"B_H2O2"
16,"turrax_2",0.63,"A"
16,"turrax_2",0.6686,"B"
16,"turrax_3",1.4129,"A_H2O2"
16,"turrax_3",1.0199,"B_H2O2"
16,"turrax_3",0.7089,"A"
16,"turrax_3",0.7348,"B"
16,"turrax_1",0.9653,"A_H2O2"
16,"turrax_1",0.7574,"B_H2O2"
16,"turrax_1",0.4189,"A"
16,"turrax_1",0.4428,"B"
16,"turrax_2",1.173,"A_H2O2"
16,"turrax_2",0.9865,"B_H2O2"
16,"turrax_2",0.6657,"A"
16,"turrax_2",0.6995,"B"
16,"turrax_3",1.5152,"A_H2O2"
16,"turrax_3",1.0332,"B_H2O2"
16,"turrax_3",0.7167,"A"
16,"turrax_3",0.7452,"B"
16.5,"turrax_1",0.9392,"A_H2O2"
16.5,"turrax_1",0.7681,"B_H2O2"
16.5,"turrax_1",0.418,"A"
16.5,"turrax_1",0.4388,"B"
16.5,"turrax_2",1.1707,"A_H2O2"
16.5,"turrax_2",0.9657,"B_H2O2"
16.5,"turrax_2",0.6513,"A"
16.5,"turrax_2",0.6816,"B"
16.5,"turrax_3",1.3795,"A_H2O2"
16.5,"turrax_3",1.0647,"B_H2O2"
16.5,"turrax_3",0.7259,"A"
16.5,"turrax_3",0.7509,"B"
16.5,"turrax_1",0.9442,"A_H2O2"
16.5,"turrax_1",0.7311,"B_H2O2"
16.5,"turrax_1",0.4213,"A"
16.5,"turrax_1",0.4366,"B"
16.5,"turrax_2",1.125,"A_H2O2"
16.5,"turrax_2",0.9495,"B_H2O2"
16.5,"turrax_2",0.6578,"A"
16.5,"turrax_2",0.6829,"B"
16.5,"turrax_3",1.4205,"A_H2O2"
16.5,"turrax_3",1.0183,"B_H2O2"
16.5,"turrax_3",0.7247,"A"
16.5,"turrax_3",0.748,"B"
16.5,"turrax_1",0.9613,"A_H2O2"
16.5,"turrax_1",0.762,"B_H2O2"
16.5,"turrax_1",0.4237,"A"
16.5,"turrax_1",0.4418,"B"
16.5,"turrax_2",1.1409,"A_H2O2"
16.5,"turrax_2",0.9705,"B_H2O2"
16.5,"turrax_2",0.6425,"A"
16.5,"turrax_2",0.682,"B"
16.5,"turrax_3",1.4548,"A_H2O2"
16.5,"turrax_3",1.0421,"B_H2O2"
16.5,"turrax_3",0.7216,"A"
16.5,"turrax_3",0.7485,"B"
16.5,"turrax_1",0.9901,"A_H2O2"
16.5,"turrax_1",0.7739,"B_H2O2"
16.5,"turrax_1",0.4258,"A"
16.5,"turrax_1",0.4495,"B"
16.5,"turrax_2",1.2029,"A_H2O2"
16.5,"turrax_2",1.0088,"B_H2O2"
16.5,"turrax_2",0.6786,"A"
16.5,"turrax_2",0.7137,"B"
16.5,"turrax_3",1.5641,"A_H2O2"
16.5,"turrax_3",1.0554,"B_H2O2"
16.5,"turrax_3",0.7295,"A"
16.5,"turrax_3",0.7591,"B"
17,"turrax_1",0.9629,"A_H2O2"
17,"turrax_1",0.7838,"B_H2O2"
17,"turrax_1",0.4243,"A"
17,"turrax_1",0.4451,"B"
17,"turrax_2",1.2046,"A_H2O2"
17,"turrax_2",0.9883,"B_H2O2"
17,"turrax_2",0.6642,"A"
17,"turrax_2",0.6954,"B"
17,"turrax_3",1.4217,"A_H2O2"
17,"turrax_3",1.0884,"B_H2O2"
17,"turrax_3",0.7398,"A"
17,"turrax_3",0.7656,"B"
17,"turrax_1",0.9683,"A_H2O2"
17,"turrax_1",0.7467,"B_H2O2"
17,"turrax_1",0.4278,"A"
17,"turrax_1",0.4433,"B"
17,"turrax_2",1.1541,"A_H2O2"
17,"turrax_2",0.9715,"B_H2O2"
17,"turrax_2",0.6709,"A"
17,"turrax_2",0.697,"B"
17,"turrax_3",1.4639,"A_H2O2"
17,"turrax_3",1.0419,"B_H2O2"
17,"turrax_3",0.7388,"A"
17,"turrax_3",0.7623,"B"
17,"turrax_1",0.9851,"A_H2O2"
17,"turrax_1",0.778,"B_H2O2"
17,"turrax_1",0.4299,"A"
17,"turrax_1",0.4485,"B"
17,"turrax_2",1.1706,"A_H2O2"
17,"turrax_2",0.993,"B_H2O2"
17,"turrax_2",0.6556,"A"
17,"turrax_2",0.6956,"B"
17,"turrax_3",1.4991,"A_H2O2"
17,"turrax_3",1.0654,"B_H2O2"
17,"turrax_3",0.7348,"A"
17,"turrax_3",0.7615,"B"
17,"turrax_1",1.0169,"A_H2O2"
17,"turrax_1",0.7915,"B_H2O2"
17,"turrax_1",0.4319,"A"
17,"turrax_1",0.4562,"B"
17,"turrax_2",1.2339,"A_H2O2"
17,"turrax_2",1.0335,"B_H2O2"
17,"turrax_2",0.6928,"A"
17,"turrax_2",0.7287,"B"
17,"turrax_3",1.6181,"A_H2O2"
17,"turrax_3",1.0805,"B_H2O2"
17,"turrax_3",0.7427,"A"
17,"turrax_3",0.7723,"B"
17.5,"turrax_1",0.9873,"A_H2O2"
